_Pave,LotShape,LandContour,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,KitchenQual,Functional,GarageFinish,GarageQual,PavedDrive,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass,GarageArea,SalePrice,KitchenAbvGr,BedroomAbvGr,TotalBsmtSF,MSZoning,Neighborhood,Condition1,Condition2,HouseStyle,RoofStyle,LotConfig,BldgType,RoofMatl,Exterior1st,MasVnrType,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,70.0,7728.0,5.0,6.0,1962.0,1962.0,120.0,803.0,0.0,303.0,1190.0,0.0,0.0,1190.0,1.0,0.0,1.0,0.0,6.0,0.0,1962.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,90.0,540.0,132500.0,1.0,3.0,1106.0,3.0,12.0,2.0,2.0,7.0,3.0,4.0,2.0,1.0,13.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,70.0,9842.0,4.0,5.0,1962.0,1962.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,1224.0,0.0,0.0,2.0,0.0,6.0,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,90.0,462.0,101800.0,2.0,2.0,0.0,3.0,12.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,3.0,1.0,4.0,4.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,7.0,2.0,2.0,2.0,81.52637215840221,12160.0,5.0,5.0,1959.0,1959.0,180.0,1000.0,0.0,188.0,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0.0,6.0,0.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,20.0,531.0,142000.0,1.0,3.0,1188.0,3.0,12.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0
1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,-1.0,0.0,55.0,8525.0,5.0,6.0,1911.0,1950.0,0.0,0.0,0.0,940.0,1024.0,940.0,0.0,1964.0,0.0,0.0,1.0,1.0,7.0,0.0,1963.3413767197778,0.0,192.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,70.0,0.0,130000.0,1.0,4.0,940.0,2.0,18.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,8.0,2.0,2.0,1.0,0.0,3.559245330118438,8.0,0.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,1.0,0.0,96.0,13132.0,5.0,5.0,1914.0,1950.0,0.0,0.0,0.0,747.0,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,9.0,0.0,1914.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,70.0,180.0,138887.0,1.0,4.0,747.0,3.0,6.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,36.0,2628.0,7.0,5.0,2003.0,2003.0,106.0,0.0,0.0,764.0,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,6.0,0.0,2003.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,160.0,474.0,175500.0,1.0,2.0,764.0,3.0,16.0,2.0,2.0,5.0,1.0,4.0,3.0,1.0,12.0,3.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,41.0,12393.0,7.0,5.0,2004.0,2005.0,0.0,0.0,0.0,847.0,847.0,1101.0,0.0,1948.0,0.0,0.0,2.0,1.0,8.0,1.0,2004.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,60.0,434.0,195000.0,1.0,4.0,847.0,3.0,5.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,63.0,13072.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,1141.0,1141.0,0.0,0.0,1141.0,0.0,0.0,1.0,1.0,6.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,20.0,484.0,142500.0,1.0,3.0,1141.0,3.0,20.0,5.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,5.0,8.0,0.0
1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,4.0,1.0,4.0,7.0,2.0,2.0,2.0,64.0,9037.0,8.0,5.0,2006.0,2006.0,32.0,428.0,0.0,1048.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,6.0,1.0,2006.0,120.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,20.0,472.0,265900.0,1.0,2.0,1476.0,3.0,23.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,65.0,8158.0,7.0,5.0,2003.0,2003.0,252.0,550.0,0.0,334.0,884.0,884.0,0.0,1768.0,1.0,0.0,2.0,1.0,8.0,0.0,2003.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,60.0,543.0,224900.0,1.0,3.0,884.0,3.0,5.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,83.0,9849.0,7.0,6.0,2007.0,2007.0,0.0,0.0,0.0,1689.0,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0.0,7.0,0.0,2007.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,20.0,954.0,248328.0,1.0,3.0,1689.0,3.0,21.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,7.0,2.0,2.0,2.0,85.0,10625.0,7.0,6.0,1974.0,1974.0,81.0,885.0,168.0,0.0,1173.0,0.0,0.0,1173.0,1.0,0.0,2.0,0.0,6.0,2.0,1974.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,85.0,528.0,170000.0,1.0,3.0,1053.0,3.0,14.0,2.0,2.0,6.0,1.0,4.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,1.0,8.0,3.0
1.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,107.0,13891.0,10.0,5.0,2006.0,2006.0,651.6755166506283,1386.0,0.0,690.0,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1.0,7.0,1.0,2006.0,216.0,229.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,20.0,850.0,465000.0,1.0,2.0,2076.0,3.0,16.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,12.0,1.2359193743952637,2.0,1.0,4.0,1.0,6.0,5.0
1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,1.0,2.0,2.0,85.61926878286215,11435.0,8.0,7.0,1929.0,1950.0,0.0,0.0,0.0,792.0,792.0,725.0,0.0,1517.0,0.0,0.0,1.0,0.0,7.0,2.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,70.0,400.0,230000.0,1.0,3.0,792.0,3.0,6.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,78.0,12090.0,6.0,7.0,1984.0,2003.0,74.0,0.0,0.0,585.0,1140.0,728.0,0.0,1868.0,0.0,0.0,3.0,1.0,7.0,1.0,1984.0,268.0,112.0,0.0,0.0,147.0,0.0,0.0,1.0,2007.0,80.0,477.0,178000.0,1.0,3.0,585.0,3.0,14.0,2.0,2.0,7.0,3.0,4.0,0.0,1.0,12.0,1.0,1.0,1.0,4.0,3.0,8.0,0.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,65.0,8125.0,7.0,5.0,2005.0,2006.0,0.0,0.0,0.0,756.0,756.0,797.0,0.0,1553.0,0.0,0.0,2.0,1.0,6.0,0.0,2005.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,60.0,615.0,186500.0,1.0,3.0,756.0,1.0,21.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,1.0,6.0,5.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,76.18712980411397,12328.0,6.0,5.0,1976.0,1976.0,335.0,539.0,0.0,473.0,1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0.0,6.0,0.0,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,80.0,888.0,169900.0,1.0,3.0,1012.0,3.0,11.0,2.0,2.0,7.0,1.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,7.0,1.0,1.0,1.0,60.0,9600.0,6.0,5.0,1917.0,1950.0,0.0,319.0,0.0,416.0,1134.0,924.0,0.0,2058.0,0.0,0.0,1.0,1.0,8.0,1.0,1950.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,4.0,2008.0,75.0,396.0,129500.0,1.0,3.0,735.0,4.0,17.0,2.0,2.0,4.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,60.0,7200.0,5.0,7.0,1950.0,1950.0,0.0,534.0,96.0,246.0,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,6.0,0.0,1950.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,20.0,276.0,119000.0,1.0,3.0,876.0,3.0,12.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,93.0,11160.0,7.0,5.0,1968.0,1968.0,0.0,1065.0,0.0,1045.0,2110.0,0.0,0.0,2110.0,1.0,0.0,2.0,1.0,8.0,2.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,20.0,522.0,244000.0,1.0,3.0,2110.0,3.0,12.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,2.0,2.0,42.5651069415057,3136.0,7.0,5.0,2003.0,2003.0,163.0,0.0,0.0,1405.0,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,6.0,1.0,2003.0,148.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,120.0,478.0,171750.0,1.0,2.0,1405.0,3.0,16.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,62.0,9858.0,5.0,6.0,1968.0,1968.0,0.0,510.0,0.0,354.0,874.0,0.0,0.0,874.0,1.0,0.0,1.0,0.0,5.0,0.0,1968.0,33.0,0.0,0.0,0.0,0.0,0.0,600.0,11.0,2009.0,20.0,288.0,130000.0,1.0,3.0,864.0,3.0,11.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,7.0,2.0,2.0,2.0,86.54283912024238,17542.0,7.0,7.0,1974.0,2003.0,0.0,125.0,1031.0,36.0,1516.0,651.0,0.0,2167.0,1.0,0.0,2.0,1.0,9.0,2.0,1974.0,220.0,47.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,60.0,518.0,294000.0,1.0,3.0,1192.0,3.0,24.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,13.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,60.0,6931.0,7.0,5.0,2003.0,2004.0,92.0,0.0,0.0,746.0,760.0,896.0,0.0,1656.0,0.0,0.0,2.0,1.0,7.0,1.0,2003.0,178.0,128.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,60.0,397.0,165400.0,1.0,3.0,746.0,3.0,7.0,2.0,2.0,5.0,1.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,52.0,6240.0,6.0,6.0,1931.0,1950.0,0.0,425.0,0.0,459.0,959.0,408.0,0.0,1367.0,0.0,0.0,1.0,0.0,6.0,1.0,1978.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,11.0,2007.0,50.0,560.0,127500.0,1.0,3.0,884.0,4.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,13.0,2.0,0.0,1.0,0.0,5.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,91.0,14303.0,8.0,5.0,1994.0,1994.0,554.0,1314.0,0.0,672.0,1987.0,0.0,0.0,1987.0,1.0,0.0,2.0,0.0,7.0,1.0,1994.0,262.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,20.0,691.0,301500.0,1.0,2.0,1986.0,3.0,15.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,6.0,1.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,0.0,-1.0,2.0,56.0,4060.0,5.0,8.0,1922.0,1950.0,0.0,0.0,0.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,4.0,0.0,1952.8714149404434,0.0,96.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,30.0,0.0,99900.0,1.0,2.0,864.0,3.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,13.0,2.0,2.0,1.0,4.0,4.999999922528583,8.0,4.0
1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,59.0,9587.0,7.0,5.0,2005.0,2005.0,182.0,655.0,0.0,201.0,1166.0,0.0,0.0,1166.0,1.0,0.0,2.0,0.0,5.0,0.0,2005.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,80.0,400.0,190000.0,1.0,2.0,856.0,3.0,8.0,2.0,2.0,7.0,1.0,4.0,0.0,1.0,12.0,3.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,4.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,65.0,9750.0,6.0,8.0,1969.0,1969.0,0.0,602.0,438.0,14.0,1054.0,0.0,0.0,1054.0,1.0,0.0,1.0,1.0,6.0,0.0,1969.0,180.0,0.0,0.0,0.0,80.0,0.0,0.0,7.0,2008.0,20.0,460.0,151000.0,1.0,3.0,1054.0,3.0,12.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,68.74296448985588,24682.0,6.0,5.0,1999.0,1999.0,0.0,0.0,0.0,841.0,892.0,783.0,0.0,1675.0,0.0,0.0,2.0,1.0,7.0,1.0,1999.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,60.0,502.0,181000.0,1.0,3.0,841.0,3.0,8.0,6.0,2.0,5.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,80.0,9600.0,5.0,6.0,1956.0,1956.0,0.0,504.0,0.0,546.0,1050.0,0.0,0.0,1050.0,0.0,0.0,1.0,0.0,5.0,0.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,20.0,338.0,128900.0,1.0,2.0,1050.0,3.0,12.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,8.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,63.55872351678235,11250.0,4.0,5.0,1957.0,1989.0,0.0,0.0,0.0,1104.0,1104.0,684.0,0.0,1788.0,1.0,0.0,1.0,0.0,8.0,2.0,1957.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,50.0,304.0,161500.0,1.0,5.0,1104.0,3.0,4.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,13.0,2.0,1.0,1.0,0.0,1.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,0.0,60.0,13515.0,6.0,6.0,1919.0,1950.0,0.0,0.0,0.0,764.0,1060.0,764.0,0.0,1824.0,0.0,0.0,1.0,0.0,8.0,1.0,1940.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,7.0,2007.0,70.0,520.0,180500.0,1.0,3.0,764.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,0.0,1.0,13.0,2.0,2.0,1.0,0.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,2.0,34.0,4060.0,6.0,5.0,1998.0,1999.0,0.0,266.0,0.0,1139.0,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,5.0,0.0,1998.0,144.0,68.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,120.0,511.0,181000.0,1.0,2.0,1405.0,2.0,12.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,8.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0
1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,2.0,35.0,3735.0,7.0,5.0,1999.0,1999.0,218.0,450.0,0.0,241.0,713.0,739.0,0.0,1452.0,1.0,0.0,2.0,1.0,6.0,0.0,1999.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,160.0,506.0,183900.0,1.0,3.0,691.0,1.0,21.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,8.0,1.0,2.0,1.0,4.0,5.0,8.0,4.0
1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,2.0,0.0,60.0,10120.0,7.0,4.0,1910.0,1950.0,0.0,0.0,0.0,925.0,964.0,925.0,0.0,1889.0,0.0,0.0,1.0,1.0,9.0,1.0,1960.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,1.0,2007.0,190.0,308.0,122000.0,2.0,4.0,925.0,4.0,17.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,5.0,8.0,4.0
1.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,0.0,0.0,4.0,1.0,4.0,7.0,3.0,2.0,2.0,89.0,13214.0,9.0,5.0,2008.0,2009.0,0.0,0.0,0.0,2002.0,2018.0,0.0,0.0,2018.0,0.0,0.0,2.0,0.0,10.0,1.0,2009.0,144.0,76.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,20.0,746.0,378500.0,1.0,3.0,2002.0,3.0,23.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,11.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,2.0,91.18009494944097,14100.0,8.0,9.0,1935.0,1997.0,632.0,192.0,0.0,536.0,1968.0,1479.0,0.0,3447.0,0.0,0.0,3.0,1.0,11.0,2.0,1982.0,314.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,50.0,1014.0,381000.0,1.0,4.0,728.0,3.0,6.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,11.0,1.0,1.0,1.0,4.0,3.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,78.0,11344.0,5.0,5.0,1958.0,1958.0,180.0,460.0,0.0,414.0,874.0,650.0,0.0,1524.0,0.0,0.0,1.0,1.0,7.0,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,50.0,315.0,144000.0,1.0,3.0,874.0,3.0,12.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,8.0,1.0,1.0,2.0,0.0,1.0,8.0,4.0
1.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,5.0,0.0,2.0,1.0,3.0,7.0,3.0,2.0,2.0,124.28851885411311,23595.0,7.0,6.0,1979.0,1979.0,0.0,1258.0,0.0,74.0,1332.0,192.0,0.0,1524.0,2.0,0.0,0.0,1.0,4.0,1.0,1979.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,40.0,586.0,260000.0,1.0,0.0,1332.0,3.0,4.0,2.0,2.0,2.0,5.0,4.0,0.0,6.0,9.0,2.0,2.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,2.0,2.0,2.0,68.93782300806897,9156.0,6.0,7.0,1968.0,1968.0,0.0,0.0,0.0,1489.0,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,7.0,1.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,20.0,462.0,185750.0,1.0,3.0,1489.0,3.0,14.0,4.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,85.94086033446237,13526.0,5.0,6.0,1965.0,1965.0,114.0,560.0,375.0,0.0,935.0,0.0,0.0,935.0,1.0,0.0,1.0,0.0,5.0,0.0,1965.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,20.0,288.0,137000.0,1.0,3.0,935.0,3.0,19.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8.0,4.0
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,1.0,4.0,7.0,2.0,2.0,2.0,124.0,11512.0,6.0,7.0,1959.0,2006.0,84.0,719.0,0.0,300.0,1357.0,0.0,0.0,1357.0,1.0,0.0,1.0,0.0,5.0,1.0,1959.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,5.0,2008.0,80.0,312.0,177000.0,1.0,2.0,1019.0,3.0,7.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,2.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,53.0,5362.0,5.0,6.0,1910.0,2003.0,0.0,0.0,0.0,661.0,661.0,589.0,0.0,1250.0,0.0,0.0,2.0,0.0,8.0,1.0,1985.0,242.0,0.0,81.0,0.0,0.0,0.0,0.0,11.0,2007.0,50.0,552.0,139000.0,1.0,3.0,661.0,3.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,13.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0
1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,95.0,11345.0,5.0,5.0,1948.0,1950.0,567.0,220.0,0.0,708.0,928.0,992.0,0.0,1920.0,0.0,0.0,2.0,0.0,10.0,0.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,90.0,400.0,137000.0,2.0,4.0,928.0,3.0,12.0,1.0,2.0,5.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,0.0,5.0,8.0,4.0
